row,wavelength,n_real,n_imag,aa,bb
4700,0.532,1.3,0.0,96,0.45
4701,0.532,1.3,0.0,96,0.46
4702,0.532,1.3,0.0,96,0.47
4703,0.532,1.3,0.0,96,0.48
4704,0.532,1.3,0.0,96,0.49
4705,0.532,1.3,0.0,97,0.01
4706,0.532,1.3,0.0,97,0.02
4707,0.532,1.3,0.0,97,0.03
4708,0.532,1.3,0.0,97,0.04
4709,0.532,1.3,0.0,97,0.05
4710,0.532,1.3,0.0,97,0.06
4711,0.532,1.3,0.0,97,0.07
4712,0.532,1.3,0.0,97,0.08
4713,0.532,1.3,0.0,97,0.09
4714,0.532,1.3,0.0,97,0.1
4715,0.532,1.3,0.0,97,0.11
4716,0.532,1.3,0.0,97,0.12
4717,0.532,1.3,0.0,97,0.13
4718,0.532,1.3,0.0,97,0.14
4719,0.532,1.3,0.0,97,0.15
4720,0.532,1.3,0.0,97,0.16
4721,0.532,1.3,0.0,97,0.17
4722,0.532,1.3,0.0,97,0.18
4723,0.532,1.3,0.0,97,0.19
4724,0.532,1.3,0.0,97,0.2
4725,0.532,1.3,0.0,97,0.21
4726,0.532,1.3,0.0,97,0.22
4727,0.532,1.3,0.0,97,0.23
4728,0.532,1.3,0.0,97,0.24
4729,0.532,1.3,0.0,97,0.25
4730,0.532,1.3,0.0,97,0.26
4731,0.532,1.3,0.0,97,0.27
4732,0.532,1.3,0.0,97,0.28
4733,0.532,1.3,0.0,97,0.29
4734,0.532,1.3,0.0,97,0.3
4735,0.532,1.3,0.0,97,0.31
4736,0.532,1.3,0.0,97,0.32
4737,0.532,1.3,0.0,97,0.33
4738,0.532,1.3,0.0,97,0.34
4739,0.532,1.3,0.0,97,0.35
4740,0.532,1.3,0.0,97,0.36
4741,0.532,1.3,0.0,97,0.37
4742,0.532,1.3,0.0,97,0.38
4743,0.532,1.3,0.0,97,0.39
4744,0.532,1.3,0.0,97,0.4
4745,0.532,1.3,0.0,97,0.41
4746,0.532,1.3,0.0,97,0.42
4747,0.532,1.3,0.0,97,0.43
4748,0.532,1.3,0.0,97,0.44
4749,0.532,1.3,0.0,97,0.45
4750,0.532,1.3,0.0,97,0.46
4751,0.532,1.3,0.0,97,0.47
4752,0.532,1.3,0.0,97,0.48
4753,0.532,1.3,0.0,97,0.49
4754,0.532,1.3,0.0,98,0.01
4755,0.532,1.3,0.0,98,0.02
4756,0.532,1.3,0.0,98,0.03
4757,0.532,1.3,0.0,98,0.04
4758,0.532,1.3,0.0,98,0.05
4759,0.532,1.3,0.0,98,0.06
4760,0.532,1.3,0.0,98,0.07
4761,0.532,1.3,0.0,98,0.08
4762,0.532,1.3,0.0,98,0.09
4763,0.532,1.3,0.0,98,0.1
4764,0.532,1.3,0.0,98,0.11
4765,0.532,1.3,0.0,98,0.12
4766,0.532,1.3,0.0,98,0.13
4767,0.532,1.3,0.0,98,0.14
4768,0.532,1.3,0.0,98,0.15
4769,0.532,1.3,0.0,98,0.16
4770,0.532,1.3,0.0,98,0.17
4771,0.532,1.3,0.0,98,0.18
4772,0.532,1.3,0.0,98,0.19
4773,0.532,1.3,0.0,98,0.2
4774,0.532,1.3,0.0,98,0.21
4775,0.532,1.3,0.0,98,0.22
4776,0.532,1.3,0.0,98,0.23
4777,0.532,1.3,0.0,98,0.24
4778,0.532,1.3,0.0,98,0.25
4779,0.532,1.3,0.0,98,0.26
4780,0.532,1.3,0.0,98,0.27
4781,0.532,1.3,0.0,98,0.28
4782,0.532,1.3,0.0,98,0.29
4783,0.532,1.3,0.0,98,0.3
4784,0.532,1.3,0.0,98,0.31
4785,0.532,1.3,0.0,98,0.32
4786,0.532,1.3,0.0,98,0.33
4787,0.532,1.3,0.0,98,0.34
4788,0.532,1.3,0.0,98,0.35
4789,0.532,1.3,0.0,98,0.36
4790,0.532,1.3,0.0,98,0.37
4791,0.532,1.3,0.0,98,0.38
4792,0.532,1.3,0.0,98,0.39
4793,0.532,1.3,0.0,98,0.4
4794,0.532,1.3,0.0,98,0.41
4795,0.532,1.3,0.0,98,0.42
4796,0.532,1.3,0.0,98,0.43
4797,0.532,1.3,0.0,98,0.44
4798,0.532,1.3,0.0,98,0.45
4799,0.532,1.3,0.0,98,0.46
4800,0.532,1.3,0.0,98,0.47
4801,0.532,1.3,0.0,98,0.48
4802,0.532,1.3,0.0,98,0.49
4803,0.532,1.3,0.0,99,0.01
4804,0.532,1.3,0.0,99,0.02
4805,0.532,1.3,0.0,99,0.03
4806,0.532,1.3,0.0,99,0.04
4807,0.532,1.3,0.0,99,0.05
4808,0.532,1.3,0.0,99,0.06
4809,0.532,1.3,0.0,99,0.07
4810,0.532,1.3,0.0,99,0.08
4811,0.532,1.3,0.0,99,0.09
4812,0.532,1.3,0.0,99,0.1
4813,0.532,1.3,0.0,99,0.11
4814,0.532,1.3,0.0,99,0.12
4815,0.532,1.3,0.0,99,0.13
4816,0.532,1.3,0.0,99,0.14
4817,0.532,1.3,0.0,99,0.15
4818,0.532,1.3,0.0,99,0.16
4819,0.532,1.3,0.0,99,0.17
4820,0.532,1.3,0.0,99,0.18
4821,0.532,1.3,0.0,99,0.19
4822,0.532,1.3,0.0,99,0.2
4823,0.532,1.3,0.0,99,0.21
4824,0.532,1.3,0.0,99,0.22
4825,0.532,1.3,0.0,99,0.23
4826,0.532,1.3,0.0,99,0.24
4827,0.532,1.3,0.0,99,0.25
4828,0.532,1.3,0.0,99,0.26
4829,0.532,1.3,0.0,99,0.27
4830,0.532,1.3,0.0,99,0.28
4831,0.532,1.3,0.0,99,0.29
4832,0.532,1.3,0.0,99,0.3
4833,0.532,1.3,0.0,99,0.31
4834,0.532,1.3,0.0,99,0.32
4835,0.532,1.3,0.0,99,0.33
4836,0.532,1.3,0.0,99,0.34
4837,0.532,1.3,0.0,99,0.35
4838,0.532,1.3,0.0,99,0.36
4839,0.532,1.3,0.0,99,0.37
4840,0.532,1.3,0.0,99,0.38
4841,0.532,1.3,0.0,99,0.39
4842,0.532,1.3,0.0,99,0.4
4843,0.532,1.3,0.0,99,0.41
4844,0.532,1.3,0.0,99,0.42
4845,0.532,1.3,0.0,99,0.43
4846,0.532,1.3,0.0,99,0.44
4847,0.532,1.3,0.0,99,0.45
4848,0.532,1.3,0.0,99,0.46
4849,0.532,1.3,0.0,99,0.47
4850,0.532,1.3,0.0,99,0.48
4851,0.532,1.3,0.0,99,0.49
4852,0.532,1.3,0.0,100,0.01
4853,0.532,1.3,0.0,100,0.02
4854,0.532,1.3,0.0,100,0.03
4855,0.532,1.3,0.0,100,0.04
4856,0.532,1.3,0.0,100,0.05
4857,0.532,1.3,0.0,100,0.06
4858,0.532,1.3,0.0,100,0.07
4859,0.532,1.3,0.0,100,0.08
4860,0.532,1.3,0.0,100,0.09
4861,0.532,1.3,0.0,100,0.1
4862,0.532,1.3,0.0,100,0.11
4863,0.532,1.3,0.0,100,0.12
4864,0.532,1.3,0.0,100,0.13
4865,0.532,1.3,0.0,100,0.14
4866,0.532,1.3,0.0,100,0.15
4867,0.532,1.3,0.0,100,0.16
4868,0.532,1.3,0.0,100,0.17
4869,0.532,1.3,0.0,100,0.18
4870,0.532,1.3,0.0,100,0.19
4871,0.532,1.3,0.0,100,0.2
4872,0.532,1.3,0.0,100,0.21
4873,0.532,1.3,0.0,100,0.22
4874,0.532,1.3,0.0,100,0.23
4875,0.532,1.3,0.0,100,0.24
4876,0.532,1.3,0.0,100,0.25
4877,0.532,1.3,0.0,100,0.26
4878,0.532,1.3,0.0,100,0.27
4879,0.532,1.3,0.0,100,0.28
4880,0.532,1.3,0.0,100,0.29
4881,0.532,1.3,0.0,100,0.3
4882,0.532,1.3,0.0,100,0.31
4883,0.532,1.3,0.0,100,0.32
4884,0.532,1.3,0.0,100,0.33
4885,0.532,1.3,0.0,100,0.34
4886,0.532,1.3,0.0,100,0.35
4887,0.532,1.3,0.0,100,0.36
4888,0.532,1.3,0.0,100,0.37
4889,0.532,1.3,0.0,100,0.38
4890,0.532,1.3,0.0,100,0.39
4891,0.532,1.3,0.0,100,0.4
4892,0.532,1.3,0.0,100,0.41
4893,0.532,1.3,0.0,100,0.42
4894,0.532,1.3,0.0,100,0.43
4895,0.532,1.3,0.0,100,0.44
4896,0.532,1.3,0.0,100,0.45
4897,0.532,1.3,0.0,100,0.46
4898,0.532,1.3,0.0,100,0.47
4899,0.532,1.3,0.0,100,0.48
4900,0.532,1.3,0.0,100,0.49
